,listing_id,fuel_type,CarCode,extracted_fuel_type,extracted_fuel_type_standardized
651,997440,,MISSING,MISSING CAR CODE,
652,1024051,,MISSING,MISSING CAR CODE,
653,984165,diesel,MISSING,MISSING CAR CODE,
654,1025629,,10005,Petrol,petrol
655,1025121,petrol-electric,11571,Petrol-Electric,petrol-electric
656,1002855,,10713,Petrol,petrol
657,1017351,petrol,MISSING,MISSING CAR CODE,
658,937770,,11294,Petrol,petrol
659,1002395,,12374,Petrol,petrol
660,1002703,,10725,Petrol,petrol
661,1028122,,10180,Petrol,petrol
662,1024527,diesel,MISSING,MISSING CAR CODE,
663,1022724,,10379,Petrol,petrol
664,969362,,11531,Petrol,petrol
665,1014181,,12374,Petrol,petrol
666,991997,diesel,MISSING,MISSING CAR CODE,
667,1017049,,MISSING,MISSING CAR CODE,
668,1030119,,10039,Petrol,petrol
669,1029795,petrol-electric,12894,Petrol-Electric,petrol-electric
670,1022498,,10928,Petrol,petrol
671,1021895,,11125,Petrol,petrol
672,1010964,,MISSING,MISSING CAR CODE,
673,1020685,,11113,Petrol,petrol
674,1012449,,MISSING,MISSING CAR CODE,
675,998774,,11113,Petrol,petrol
676,1021075,petrol-electric,MISSING,MISSING CAR CODE,
677,978918,diesel,12104,Diesel (Euro VI),diesel
678,1022407,diesel,11725,Diesel (Euro VI),diesel
679,1029379,,11125,Petrol,petrol
680,1011933,diesel,11725,Diesel (Euro VI),diesel
681,978499,,MISSING,MISSING CAR CODE,
682,957966,,10820,Petrol,petrol
683,1015750,,11731,Petrol,petrol
684,1022545,,10526,Petrol,petrol
685,987290,,11000,Petrol,petrol
686,1029799,,10551,Petrol,petrol
687,1029096,,11491,Petrol,petrol
688,1029563,,12255,Petrol,petrol
689,998883,,MISSING,MISSING CAR CODE,
690,1030468,,10749,Petrol,petrol
691,1014558,,11578,Petrol,petrol
692,1031015,,12430,Petrol,petrol
693,1009517,petrol-electric,11787,Petrol-Electric,petrol-electric
694,1006115,,11446,Petrol,petrol
695,1022475,petrol,MISSING,MISSING CAR CODE,
696,996244,diesel,MISSING,MISSING CAR CODE,
697,1007867,,11125,Petrol,petrol
698,1014822,,MISSING,MISSING CAR CODE,
699,1026178,diesel,11755,Diesel (Euro VI),diesel
700,1022030,,10180,Petrol,petrol
701,1025124,,11435,Petrol,petrol
702,1007596,diesel,11901,Diesel (Euro V),diesel
703,1028668,,10559,Petrol,petrol
704,1023939,,10397,Petrol,petrol
705,1019390,,11652,Petrol,petrol
706,1012570,diesel,MISSING,MISSING CAR CODE,
707,980991,,11826,Petrol,petrol
708,979326,diesel,11760,Diesel (Euro V),diesel
709,1020309,diesel,MISSING,MISSING CAR CODE,
710,1023716,,12411,Petrol,petrol
711,1009882,,10605,Petrol,petrol
712,1019998,,11578,Petrol,petrol
713,1008572,,MISSING,MISSING CAR CODE,
714,1027253,,10887,Petrol,petrol
715,998874,,10165,Petrol,petrol
716,1020650,,11503,Petrol,petrol
717,1013562,,11113,Petrol,petrol
718,1023034,,10026,Petrol,petrol
719,1021784,,10381,Petrol,petrol
720,1027587,,11610,Petrol,petrol
721,1008063,,MISSING,MISSING CAR CODE,
722,979658,diesel,MISSING,MISSING CAR CODE,
723,996393,,10778,Petrol,petrol
724,1006138,petrol-electric,MISSING,MISSING CAR CODE,
725,1030272,,10417,Petrol,petrol
726,988593,,11610,Petrol,petrol
727,1025541,diesel,11536,Diesel (Euro VI),diesel
728,1024042,,10991,Petrol,petrol
729,961437,diesel,MISSING,MISSING CAR CODE,
730,1020122,,10918,Petrol,petrol
731,1028469,,11531,Petrol,petrol
732,1028326,,11578,Petrol,petrol
733,1024559,,10526,Petrol,petrol
734,1030847,,MISSING,MISSING CAR CODE,
735,1026129,,10503,Petrol,petrol
736,1023658,,12049,Petrol,petrol
737,1017707,,10503,Petrol,petrol
738,1013289,,10526,Petrol,petrol
739,971227,diesel,MISSING,MISSING CAR CODE,
740,1027420,,12262,Petrol,petrol
741,1017683,,10397,Petrol,petrol
742,1026982,,11113,Petrol,petrol
743,1017676,,11491,Petrol,petrol
744,1009789,,11262,Petrol,petrol
745,982816,diesel,11636,Diesel (Euro V),diesel
746,1030947,,10128,Petrol,petrol
747,1009409,,10758,Petrol,petrol
748,1009097,,10397,Petrol,petrol
749,1018633,,11875,Petrol,petrol
750,1030897,petrol,12859,Petrol,petrol
751,1026980,,10397,Petrol,petrol
752,1021690,diesel,MISSING,MISSING CAR CODE,
753,1029775,,11816,Petrol,petrol
754,1013758,,11059,Petrol,petrol
755,996726,petrol-electric,11981,Petrol-Electric,petrol-electric
756,999750,diesel,MISSING,MISSING CAR CODE,
757,994236,petrol,10591,Petrol,petrol
758,1009408,,12179,Petrol,petrol
759,1019889,petrol-electric,12003,Petrol-Electric,petrol-electric
760,1030698,,12010,Petrol,petrol
761,1026871,,MISSING,MISSING CAR CODE,
762,1025550,,12673,Petrol,petrol
763,1018702,,11435,Petrol,petrol
764,1010160,,10749,Petrol,petrol
765,1030855,,10131,Petrol,petrol
766,1016520,,MISSING,MISSING CAR CODE,
767,973965,diesel,MISSING,MISSING CAR CODE,
768,1004990,,MISSING,MISSING CAR CODE,
769,984410,petrol,10601,Petrol,petrol
770,1008613,,10599,Petrol,petrol
771,1026009,,MISSING,MISSING CAR CODE,
772,981806,,10526,Petrol,petrol
773,926142,,MISSING,MISSING CAR CODE,
774,1022013,,11775,Petrol,petrol
775,1030843,petrol-electric,10876,Petrol,petrol
776,1013156,,MISSING,MISSING CAR CODE,
777,1007713,,10750,Petrol,petrol
778,998524,,10482,Petrol,petrol
779,1006651,,10131,Petrol,petrol
780,1008126,,11543,Petrol,petrol
781,1021831,,11055,Petrol,petrol
782,1020176,,11745,Petrol,petrol
783,1022906,,10526,Petrol,petrol
784,1027713,,11262,Petrol,petrol
785,1026259,,10381,Petrol,petrol
786,963136,,11322,Petrol,petrol
787,933000,,11469,Petrol,petrol
788,981143,diesel,MISSING,MISSING CAR CODE,
789,1012269,,11263,Petrol,petrol
790,995944,,10942,Petrol,petrol
791,1031132,,11530,Petrol,petrol
792,985253,,11846,Petrol,petrol
793,1019974,,11704,Petrol,petrol
794,1024233,petrol-electric,11787,Petrol-Electric,petrol-electric
795,970491,,MISSING,MISSING CAR CODE,
796,1030464,petrol-electric,11557,Petrol-Electric,petrol-electric
797,1029121,,MISSING,MISSING CAR CODE,
798,989323,,10097,Petrol,petrol
799,1023693,,10778,Petrol,petrol
800,1020358,,11435,Petrol,petrol
801,986784,,MISSING,MISSING CAR CODE,
802,1027163,,10128,Petrol,petrol
803,989437,petrol,MISSING,MISSING CAR CODE,
804,1029634,,MISSING,MISSING CAR CODE,
805,1030530,,11448,Petrol,petrol
806,972660,,MISSING,MISSING CAR CODE,
807,994426,,10128,Petrol,petrol
808,1001571,,11503,Petrol,petrol
809,1022223,,11623,Petrol,petrol
810,995663,,11435,Petrol,petrol
811,1003189,,10180,Petrol,petrol
812,960735,,MISSING,MISSING CAR CODE,
813,1017336,,10238,Petrol,petrol
814,1020529,,10547,Petrol,petrol
815,1009235,,MISSING,MISSING CAR CODE,
816,1014439,,11449,Petrol,petrol
817,1025680,,MISSING,MISSING CAR CODE,
818,996821,,10397,Petrol,petrol
819,1000209,,11704,Petrol,petrol
820,999131,,11132,Petrol,petrol
821,1012622,petrol-electric,11981,Petrol-Electric,petrol-electric
822,1017819,petrol-electric,11981,Petrol-Electric,petrol-electric
823,1025534,,10180,Petrol,petrol
824,987627,diesel,MISSING,MISSING CAR CODE,
825,976131,,10381,Petrol,petrol
826,1019896,,10502,Petrol,petrol
827,1020019,,11704,Petrol,petrol
828,1024643,,10725,Petrol,petrol
829,1022362,,11789,Petrol,petrol
830,1027596,,12232,Petrol,petrol
831,1029154,,MISSING,MISSING CAR CODE,
832,1024825,,11446,Petrol,petrol
833,1008614,,10464,Petrol,petrol
834,1004581,,MISSING,MISSING CAR CODE,
835,998278,,10397,Petrol,petrol
836,1023212,,10005,Petrol,petrol
837,1017057,diesel,12104,Diesel (Euro VI),diesel
838,1013828,diesel,MISSING,MISSING CAR CODE,
839,997932,,11000,Petrol,petrol
840,1029307,,11272,Petrol,petrol
841,1008961,,11789,Petrol,petrol
842,1006550,petrol-electric,MISSING,MISSING CAR CODE,
843,1022558,,10931,Petrol,petrol
844,911045,,11099,Petrol,petrol
845,1019745,,11735,Petrol,petrol
846,1015432,,11610,Petrol,petrol
847,1030642,,11349,Petrol,petrol
848,980454,diesel,MISSING,MISSING CAR CODE,
849,1024380,,12334,Petrol,petrol
850,1003523,,11125,Petrol,petrol
851,1027438,diesel,MISSING,MISSING CAR CODE,
852,1016742,,MISSING,MISSING CAR CODE,
853,1022728,,MISSING,MISSING CAR CODE,
854,1013834,,MISSING,MISSING CAR CODE,
855,978701,diesel,11786,Diesel (Euro VI),diesel
856,1022326,,10240,Petrol,petrol
857,1012401,electric,12762,Electric,electric
858,1030728,,10240,Petrol,petrol
859,1021693,,10526,Petrol,petrol
860,1014680,,11735,Petrol,petrol
861,1000258,,11262,Petrol,petrol
862,1018968,,10503,Petrol,petrol
863,1017156,,10742,Petrol,petrol
864,1025424,,10274,Petrol,petrol
865,1004249,,12323,Petrol,petrol
866,1013512,,10457,Petrol,petrol
867,1020480,,11503,Petrol,petrol
868,1027349,,MISSING,MISSING CAR CODE,
869,1023428,,11349,Petrol,petrol
870,1021285,,11105,Petrol,petrol
871,1024942,,10526,Petrol,petrol
872,993761,,MISSING,MISSING CAR CODE,
873,964594,,11846,Petrol,petrol
874,1025791,,10381,Petrol,petrol
875,1016590,,10526,Petrol,petrol
876,1025544,,12406,Petrol,petrol
877,1007709,petrol-electric,MISSING,MISSING CAR CODE,
878,1016343,petrol-electric,11806,Petrol,petrol
879,978821,diesel,MISSING,MISSING CAR CODE,
880,1024345,,10358,Petrol,petrol
881,1008654,,12395,Petrol,petrol
882,1030498,,11531,Petrol,petrol
883,1008098,,10264,Petrol,petrol
884,988231,,10732,Petrol,petrol
885,1022288,,12265,Petrol,petrol
886,972000,diesel,11702,Diesel (Euro VI),diesel
887,944503,,MISSING,MISSING CAR CODE,
888,896588,,11435,Petrol,petrol
889,1010120,,10417,Petrol,petrol
890,1006973,,11875,Petrol,petrol
891,1003717,,12262,Petrol,petrol
892,1022001,,11530,Petrol,petrol
893,1014096,,MISSING,MISSING CAR CODE,
894,1018070,,10575,Petrol,petrol
895,1029390,,11322,Petrol,petrol
896,1017355,,10004,Petrol,petrol
897,996548,,11309,Petrol,petrol
898,984621,,11491,Petrol,petrol
899,1028906,petrol,MISSING,MISSING CAR CODE,
900,1025720,,11735,Petrol,petrol
901,1015313,petrol-electric,11981,Petrol-Electric,petrol-electric
902,1007074,,12302,Petrol,petrol
903,984843,diesel,10994,Diesel (Euro IV),diesel
904,1019339,,11617,Petrol,petrol
905,1015066,,11322,Petrol,petrol
906,1009595,,11722,Petrol,petrol
907,1026423,,10077,Petrol,petrol
908,1031268,,10575,Petrol,petrol
909,1026869,,12160,Petrol,petrol
910,1021736,,MISSING,MISSING CAR CODE,
911,1024897,,10575,Petrol,petrol
912,1028397,diesel,11348,Diesel (Euro V),diesel
913,1014499,diesel,11794,Diesel (Euro V),diesel
914,1026729,,11543,Petrol,petrol
915,1016368,,10131,Petrol,petrol
916,1019132,,11623,Petrol,petrol
917,881872,,10807,Petrol,petrol
918,1030841,petrol,MISSING,MISSING CAR CODE,
919,1010252,,10526,Petrol,petrol
920,1003449,,MISSING,MISSING CAR CODE,
921,1022856,petrol,MISSING,MISSING CAR CODE,
922,995064,,MISSING,MISSING CAR CODE,
923,1007225,petrol-electric,11571,Petrol-Electric,petrol-electric
924,1019683,,11448,Petrol,petrol
925,1026638,,12033,Petrol,petrol
926,1017871,,11643,Petrol,petrol
927,1014820,,10606,Petrol,petrol
928,1008138,,11882,Petrol,petrol
929,1021164,,10180,Petrol,petrol
930,1014829,,MISSING,MISSING CAR CODE,
931,1026564,petrol-electric,MISSING,MISSING CAR CODE,
932,965603,,10540,Petrol,petrol
933,1019818,,11469,Petrol,petrol
934,1024520,,11419,Petrol,petrol
935,1019406,,10397,Petrol,petrol
936,1021090,,MISSING,MISSING CAR CODE,
937,1013109,,MISSING,MISSING CAR CODE,
938,1016494,petrol-electric,11557,Petrol-Electric,petrol-electric
939,1029020,,12270,Petrol,petrol
940,988377,,MISSING,MISSING CAR CODE,
941,1023654,,10464,Petrol,petrol
942,1025443,,11435,Petrol,petrol
943,1027621,,11262,Petrol,petrol
944,1030409,,10832,Petrol,petrol
945,1027500,,MISSING,MISSING CAR CODE,
946,1028098,,11069,Petrol,petrol
947,1028374,,11617,Petrol,petrol
948,1030707,,10972,Petrol,petrol
949,944641,,MISSING,MISSING CAR CODE,
950,986754,,11113,Petrol,petrol
951,1022181,,10180,Petrol,petrol
952,1011328,petrol-electric,11981,Petrol-Electric,petrol-electric
953,1026397,,11875,Petrol,petrol
954,1025516,electric,12426,Electric,electric
955,1020655,,10758,Petrol,petrol
956,1013298,petrol,MISSING,MISSING CAR CODE,
957,1022458,,11294,Petrol,petrol
958,1023897,,MISSING,MISSING CAR CODE,
959,1029159,diesel,MISSING,MISSING CAR CODE,
960,1025466,diesel,MISSING,MISSING CAR CODE,
961,1014876,,11000,Petrol,petrol
962,1026086,,10128,Petrol,petrol
963,1017284,,12399,Petrol,petrol
964,1030173,petrol-electric,MISSING,MISSING CAR CODE,
965,1022575,petrol-electric,MISSING,MISSING CAR CODE,
966,1027407,,11846,Petrol,petrol
967,1001647,,10702,Petrol,petrol
968,1018176,,11610,Petrol,petrol
969,1025556,,11082,Petrol,petrol
970,988412,diesel,MISSING,MISSING CAR CODE,
971,975690,diesel,MISSING,MISSING CAR CODE,
972,1025312,,MISSING,MISSING CAR CODE,
973,1027332,diesel,MISSING,MISSING CAR CODE,
974,1014478,,10876,Petrol,petrol
975,1024585,,11491,Petrol,petrol
976,1026634,,11503,Petrol,petrol
977,881593,diesel,11786,Diesel (Euro VI),diesel
978,972735,,10180,Petrol,petrol
979,1008363,,10417,Petrol,petrol
980,1008146,,10535,Petrol,petrol
981,1028826,,10489,Petrol,petrol
982,1027563,,11740,Petrol,petrol
983,1028004,,10459,Petrol,petrol
984,1023862,,10860,Petrol,petrol
985,1015528,,10022,Petrol,petrol
986,1030308,,12232,Petrol,petrol
987,1006811,diesel,10596,Diesel (Euro V),diesel
988,1022664,petrol-electric,MISSING,MISSING CAR CODE,
989,1029053,,11530,Petrol,petrol
990,1020826,petrol-electric,12440,Petrol-Electric,petrol-electric
991,1024724,,11503,Petrol,petrol
992,994674,,11442,Petrol,petrol
993,1013102,,11798,Petrol,petrol
994,1024986,,10725,Petrol,petrol
995,1022391,petrol-electric,10408,Petrol-Electric,petrol-electric
996,1024021,,11875,Petrol,petrol
997,1008973,,11578,Petrol,petrol
998,1026228,,11315,Petrol,petrol
999,1001238,petrol,11501,Diesel (Euro V),diesel
1000,1027787,diesel,MISSING,MISSING CAR CODE,
1001,1014102,diesel,MISSING,MISSING CAR CODE,
1002,1027640,,11503,Petrol,petrol
1003,1009041,,10777,Petrol,petrol
1004,1000300,,11875,Petrol,petrol
1005,1026612,petrol-electric,11557,Petrol-Electric,petrol-electric
1006,1019701,,10935,Petrol,petrol
1007,1026538,petrol-electric,11981,Petrol-Electric,petrol-electric
1008,989744,,10832,Petrol,petrol
1009,1025205,,11386,Petrol,petrol
1010,1005646,,11442,Petrol,petrol
1011,1020054,petrol-electric,11829,Petrol-Electric,petrol-electric
1012,1027959,,10750,Petrol,petrol
1013,1007690,,10387,Petrol,petrol
1014,1010109,diesel,11572,Diesel (Euro VI),diesel
1015,1009399,,11583,Petrol,petrol
1016,1022386,,10800,Petrol,petrol
1017,992077,,11503,Petrol,petrol
1018,1028160,,12374,Petrol,petrol
1019,1011666,,MISSING,MISSING CAR CODE,
1020,1027248,petrol-electric,11557,Petrol-Electric,petrol-electric
1021,990992,,MISSING,MISSING CAR CODE,
1022,1027240,,11466,Petrol,petrol
1023,1024837,petrol-electric,MISSING,MISSING CAR CODE,
1024,1029209,,11056,Petrol,petrol
1025,1015588,,11294,Petrol,petrol
1026,1027950,,MISSING,MISSING CAR CODE,
1027,1031091,,10526,Petrol,petrol
1028,1017307,,10080,Petrol,petrol
1029,1003138,,11449,Petrol,petrol
1030,1020598,,10972,Petrol,petrol
1031,1022274,,11322,Petrol,petrol
1032,985649,,11263,Petrol,petrol
1033,1012509,,10076,Petrol,petrol
1034,1011168,,11626,Petrol,petrol
1035,1027388,,11386,Petrol,petrol
1036,1029319,petrol,12859,Petrol,petrol
1037,1016752,,10595,Petrol,petrol
1038,1028158,,11745,Petrol,petrol
1039,1024669,,11145,Petrol,petrol
1040,1023679,,MISSING,MISSING CAR CODE,
1041,1025268,petrol,MISSING,MISSING CAR CODE,
1042,997788,,11074,Petrol,petrol
1043,982101,,12003,Petrol-Electric,petrol-electric
1044,1030473,,MISSING,MISSING CAR CODE,
1045,1009278,,11120,Petrol,petrol
1046,1026420,,10586,Petrol,petrol
1047,1028709,,11491,Petrol,petrol
1048,1023831,,11875,Petrol,petrol
1049,1018947,,11816,Petrol,petrol
1050,972860,,11553,Petrol,petrol
1051,1017948,,11527,Petrol,petrol
1052,955490,,MISSING,MISSING CAR CODE,
1053,996743,,10929,Petrol,petrol
1054,1016617,,11306,Petrol,petrol
1055,1023138,,10725,Petrol,petrol
1056,1007649,,11740,Petrol,petrol
1057,996273,,11799,Petrol,petrol
1058,1005022,,MISSING,MISSING CAR CODE,
1059,1005055,,10750,Petrol,petrol
1060,933711,,10489,Petrol,petrol
1061,1028733,,10732,Petrol,petrol
1062,1024025,,MISSING,MISSING CAR CODE,
1063,1018383,petrol-electric,MISSING,MISSING CAR CODE,
1064,1015710,diesel,11725,Diesel (Euro VI),diesel
1065,967446,diesel,11536,Diesel (Euro VI),diesel
1066,948629,,MISSING,MISSING CAR CODE,
1067,1018295,,11531,Petrol,petrol
1068,1000777,petrol-electric,12183,Petrol-Electric,petrol-electric
1069,1012848,,11491,Petrol,petrol
1070,1006754,,10180,Petrol,petrol
1071,1006080,,11113,Petrol,petrol
1072,1021210,petrol-electric,11787,Petrol-Electric,petrol-electric
1073,1022632,,10007,Petrol,petrol
1074,974272,,10575,Petrol,petrol
1075,1021861,,10725,Petrol,petrol
1076,1013840,diesel,MISSING,MISSING CAR CODE,
1077,1008134,,MISSING,MISSING CAR CODE,
1078,1016016,diesel,11536,Diesel (Euro VI),diesel
1079,989570,,11893,Petrol,petrol
1080,1018167,,10271,Petrol,petrol
1081,1021874,,11832,Petrol,petrol
1082,998320,,12406,Petrol,petrol
1083,1027231,petrol-electric,12212,Petrol-Electric,petrol-electric
1084,1014401,petrol-electric,12212,Petrol-Electric,petrol-electric
1085,1003521,petrol,12859,Petrol,petrol
1086,985025,,10860,Petrol,petrol
1087,999082,,MISSING,MISSING CAR CODE,
1088,1027118,,11449,Petrol,petrol
1089,1027354,,10459,Petrol,petrol
1090,1013173,,10275,Petrol,petrol
1091,1028532,,MISSING,MISSING CAR CODE,
1092,987464,petrol-electric,12046,Petrol-Electric,petrol-electric
1093,1022720,,MISSING,MISSING CAR CODE,
1094,1029761,diesel,10994,Diesel (Euro IV),diesel
1095,1023954,,10489,Petrol,petrol
1096,1029916,,10275,Petrol,petrol
1097,1025718,,10526,Petrol,petrol
1098,1019331,,10320,Petrol,petrol
1099,1011432,,MISSING,MISSING CAR CODE,
1100,1022645,,10417,Petrol,petrol
1101,971470,,11531,Petrol,petrol
1102,1000605,diesel,12104,Diesel (Euro VI),diesel
1103,997969,,10128,Petrol,petrol
1104,1015972,,10543,Petrol,petrol
1105,938062,,11342,Petrol,petrol
1106,989432,,11603,Petrol,petrol
1107,1030527,,12232,Petrol,petrol
1108,1020678,diesel,11725,Diesel (Euro VI),diesel
1109,992973,,11322,Petrol,petrol
1110,992070,diesel,11786,Diesel (Euro VI),diesel
1111,988634,,10725,Petrol,petrol
1112,1014274,diesel,11755,Diesel (Euro VI),diesel
1113,992150,,11531,Petrol,petrol
1114,980528,,MISSING,MISSING CAR CODE,
1115,1006436,,10509,Petrol,petrol
1116,1016797,,10535,Petrol,petrol
1117,997953,diesel,11725,Diesel (Euro VI),diesel
1118,1007435,,11531,Petrol,petrol
1119,1029918,diesel,11536,Diesel (Euro VI),diesel
1120,1031042,,12232,Petrol,petrol
1121,1022351,,11643,Petrol,petrol
1122,1030235,,12343,Petrol,petrol
1123,1027315,,11711,Petrol,petrol
1124,1001812,petrol-electric,12003,Petrol-Electric,petrol-electric
1125,1017899,,11031,Petrol,petrol
1126,1020955,,10482,Petrol,petrol
1127,1014129,,MISSING,MISSING CAR CODE,
1128,1026679,,11341,Petrol,petrol
1129,1030769,,11705,Petrol,petrol
1130,1006950,,10506,Petrol,petrol
1131,1029862,diesel,MISSING,MISSING CAR CODE,
1132,1020535,,11120,Petrol,petrol
1133,1004296,,11875,Petrol,petrol
1134,950652,,11579,Petrol,petrol
1135,1015988,,MISSING,MISSING CAR CODE,
1136,1011057,,11584,Petrol,petrol
1137,1025684,,11806,Petrol,petrol
1138,1022595,,11015,Petrol,petrol
1139,1022927,petrol-electric,11557,Petrol-Electric,petrol-electric
1140,1015373,,10506,Petrol,petrol
1141,991381,,MISSING,MISSING CAR CODE,
1142,1015055,,10482,Petrol,petrol
1143,1022124,,10860,Petrol,petrol
1144,1015108,diesel,10597,Petrol,petrol
1145,1027835,,11448,Petrol,petrol
1146,996796,,MISSING,MISSING CAR CODE,
1147,1026483,,11469,Petrol,petrol
1148,1021754,diesel,MISSING,MISSING CAR CODE,
1149,1024170,,10128,Petrol,petrol
1150,1023815,,10089,Petrol,petrol
1151,1014502,diesel,11755,Diesel (Euro VI),diesel
1152,995581,,MISSING,MISSING CAR CODE,
1153,1009758,,10575,Petrol,petrol
1154,994902,,MISSING,MISSING CAR CODE,
1155,1019550,,MISSING,MISSING CAR CODE,
1156,1025034,,MISSING,MISSING CAR CODE,
1157,1026619,,11448,Petrol,petrol
1158,1005173,petrol-electric,MISSING,MISSING CAR CODE,
1159,1012341,,11722,Petrol,petrol
1160,1014247,,MISSING,MISSING CAR CODE,
1161,1025504,,11503,Petrol,petrol
1162,1024172,,MISSING,MISSING CAR CODE,
1163,1028621,,10778,Petrol,petrol
1164,953460,,10526,Petrol,petrol
1165,966807,,MISSING,MISSING CAR CODE,
1166,950627,,11940,Petrol,petrol
1167,963237,diesel,10438,Diesel (Euro VI),diesel
1168,943919,,11125,Petrol,petrol
1169,1008347,,12210,Petrol,petrol
1170,1022175,,10296,Petrol,petrol
1171,1030202,,10957,Petrol,petrol
1172,972334,diesel,MISSING,MISSING CAR CODE,
1173,1025736,,10320,Petrol,petrol
1174,1022092,diesel,MISSING,MISSING CAR CODE,
1175,977610,,12049,Petrol,petrol
1176,1015718,,10135,Petrol,petrol
1177,989913,,11875,Petrol,petrol
1178,966499,,MISSING,MISSING CAR CODE,
1179,989575,,10381,Petrol,petrol
1180,1024191,,10931,Petrol,petrol
1181,1017241,,10080,Petrol,petrol
1182,1020753,,11055,Petrol,petrol
1183,1027789,diesel,MISSING,MISSING CAR CODE,
1184,999210,,11386,Petrol,petrol
1185,997402,,MISSING,MISSING CAR CODE,
1186,1020703,,MISSING,MISSING CAR CODE,
1187,1027986,,MISSING,MISSING CAR CODE,
1188,1026633,diesel,MISSING,MISSING CAR CODE,
1189,1030629,,10417,Petrol,petrol
1190,1005167,,10397,Petrol,petrol
1191,995870,,11000,Petrol,petrol
1192,1022914,,10180,Petrol,petrol
1193,1023152,,11466,Petrol,petrol
1194,1023218,,11875,Petrol,petrol
1195,967841,,MISSING,MISSING CAR CODE,
1196,1018060,,12399,Petrol,petrol
1197,1023246,,12395,Petrol,petrol
