,listing_id,fuel_type,CarCode
1242,1004433,,10004
1243,1015635,diesel,MISSING
1244,997915,diesel,12544
1245,1016664,,11875
1246,1027504,diesel,MISSING
1247,1027201,,10972
1248,995062,,11419
1249,1028631,,11469
1250,1015213,,12302
1251,1022150,,MISSING
1252,1029860,,11113
1253,1025934,petrol-electric,11981
1254,1030293,,10489
1255,998128,,11137
1256,1022798,,12005
1257,1003480,,10566
1258,1014551,,10482
1259,1003526,,MISSING
1260,1001706,,11449
1261,1022416,,10180
1262,984896,,10128
1263,1015531,,10489
1264,994783,,12492
1265,1028696,,10700
1266,985507,,10254
1267,997441,petrol-electric,MISSING
1268,1028451,diesel,MISSING
1269,1017233,,10928
1270,1007619,,11579
1271,1026117,,MISSING
1272,1025723,,MISSING
1273,1019434,,MISSING
1274,996951,petrol-electric,MISSING
1275,1029232,petrol-electric,12895
1276,866966,,MISSING
1277,1022663,,11617
1278,993715,petrol-electric,MISSING
1279,1022445,,12323
1280,1002020,,11306
1281,1031249,,10566
1282,1028474,,10111
1283,1011520,,MISSING
1284,1000660,,11306
1285,973577,petrol-electric,11101
1286,1029170,,11579
1287,1014083,,12032
1288,1013850,diesel,10862
1289,974769,,10832
1290,967268,,11306
1291,1029739,,11116
1292,1020555,,11120
1293,1019649,diesel,11778
1294,1016023,,10032
1295,1020613,petrol-electric,12003
1296,985782,,10685
1297,1024867,,10551
1298,1022360,diesel,11683
1299,1019746,petrol-electric,12212
1300,1010991,,10184
1301,1003617,petrol-electric,11557
1302,1021881,diesel,11436
1303,977918,,10502
1304,1027668,,MISSING
1305,1023501,,10685
1306,971612,petrol-electric,MISSING
1307,1021604,diesel,11536
1308,988191,diesel,MISSING
1309,1023449,diesel,MISSING
1310,1019123,,11321
1311,1015963,diesel,10601
1312,1028317,,11508
1313,1024876,,10238
1314,1000405,,11846
1315,997517,,11846
1316,997306,,12449
1317,1025730,,11828
1318,977947,,11306
1319,1028674,,11745
1320,1029601,petrol-electric,12171
1321,1016795,,11322
1322,1021065,,10301
1323,932772,,10832
1324,987909,,MISSING
1325,1011713,,10778
1326,993510,,MISSING
1327,1018251,,10758
1328,990702,,11617
1329,1029054,diesel,11755
1330,1014072,,10544
1331,954933,diesel,10596
1332,991387,,10991
1333,1007057,,MISSING
1334,1001730,diesel,MISSING
1335,1018243,,10972
1336,1028331,,10685
1337,1027224,,11448
1338,971611,diesel,MISSING
1339,996767,diesel,MISSING
1340,1012817,,11262
1341,988330,,10240
1342,992737,,11322
1343,1022303,,11531
1344,1012609,,MISSING
1345,1001793,,11527
1346,976154,,10296
1347,1022446,,11531
1348,996930,,MISSING
1349,1009825,,11811
1350,963376,,MISSING
1351,1013797,,10076
1352,1028772,,11120
1353,1027027,,10927
1354,1022330,,11031
1355,1014918,,MISSING
1356,1029872,diesel,10438
1357,1026972,petrol-electric,MISSING
1358,1016702,,12033
1359,1030517,,10905
1360,999756,diesel,10862
1361,1022474,diesel,11536
1362,1030246,,11386
1363,1003364,,MISSING
1364,1031305,,10007
1365,971474,,MISSING
1366,998945,,10832
1367,1009439,,11573
1368,1009373,,11055
1369,961345,,12534
1370,1022180,,11503
1371,1017579,,MISSING
1372,1018548,,12391
1373,1015370,diesel,10862
1374,1019107,,MISSING
1375,1024243,,11386
1376,1018522,,10876
1377,1020298,,10356
1378,1028731,,10080
1379,708763,,MISSING
1380,1004430,,11448
1381,984741,,10595
1382,1016961,,11543
1383,1009755,,12645
1384,1026207,,10173
1385,1021330,,12560
1386,1010623,,11262
1387,1026428,,11578
1388,1023314,,12334
1389,1030358,,MISSING
1390,1007930,,11806
1391,973965,diesel,MISSING
1392,934872,,MISSING
1393,784799,diesel,10822
1394,1003670,,12395
1395,1031187,,10089
1396,970841,diesel,11725
1397,1017208,,MISSING
1398,968114,,10832
1399,1006765,,11262
1400,1009230,,10397
1401,978753,,11386
1402,1026903,,12262
1403,1025366,,11448
1404,1029987,,11031
1405,1020323,diesel,11755
1406,996242,,10207
1407,1001353,,MISSING
1408,1024980,,10551
1409,1009472,,11701
1410,1028460,,12265
1411,1031190,diesel,10596
1412,1019954,,MISSING
1413,1026283,,10509
1414,946052,,11055
1415,1021792,,11015
1416,1023782,,11448
1417,1009159,,MISSING
1418,995798,,12435
1419,1022637,,10007
1420,967509,,MISSING
1421,1027373,,10606
1422,1001110,,MISSING
1423,1023765,,10397
1424,1025202,,MISSING
1425,1001039,,11745
1426,919503,,10269
1427,1016509,,MISSING
1428,993469,,11447
1429,1010814,,11798
1430,976907,diesel,12025
1431,1010398,,11737
1432,1029418,,MISSING
1433,985776,,11076
1434,996755,,12268
1435,1002976,petrol-electric,12373
1436,1028067,,12207
1437,1025655,,MISSING
1438,1026276,,11775
1439,1007205,diesel,10862
1440,1023437,,10413
1441,994780,petrol-electric,12602
1442,939084,,10381
1443,1022859,petrol,11005
1444,1021211,,10180
1445,1015332,,11469
1446,1018821,,11491
1447,884721,,MISSING
1448,1025600,,10526
1449,1012308,,10725
1450,1010624,,11419
1451,989632,,10356
1452,1024619,,11015
1453,992438,,11322
1454,1020525,,12417
1455,1019883,,11474
1456,1024436,,MISSING
1457,1008157,,12033
1458,996202,,MISSING
1459,993050,,11442
1460,1025495,,10397
1461,1025646,,12232
1462,981726,,MISSING
1463,999917,,10547
1464,1017310,,11262
1465,1006445,,MISSING
1466,1011983,,10322
1467,1026205,,10356
1468,990729,,11419
1469,1020519,,11491
1470,1025918,petrol-electric,MISSING
1471,1030143,,11806
1472,969963,,10832
1473,1004389,,12209
1474,1021155,diesel,MISSING
1475,1025342,,MISSING
1476,1006724,petrol,10862
1477,963516,,MISSING
1478,1014167,,11998
1479,1030689,,11875
1480,999151,,MISSING
1481,1028861,,11125
1482,1000096,,MISSING
1483,1030852,diesel,10862
1484,1026267,,10929
1485,1007703,,11260
1486,993104,petrol,12828
1487,1013158,diesel,11348
1488,1028796,,MISSING
1489,1017889,petrol-electric,11806
1490,1026824,,11322
1491,991307,,10782
1492,1011029,,10482
1493,1008483,,MISSING
1494,1023999,,MISSING
1495,1015101,,10128
1496,1031092,,MISSING
1497,1026298,petrol-electric,MISSING
1498,1009066,,10540
1499,1029520,diesel,10862
1500,1021565,,12293
1501,881524,,10832
1502,1010494,,10365
1503,1015368,,11846
1504,834459,,10967
1505,1012166,,11775
1506,1015249,,10077
1507,1024064,,12265
1508,1013709,petrol,12344
1509,1029632,,11435
1510,994583,,11745
1511,1030953,petrol-electric,11557
1512,1004856,,10356
1513,1002036,,11000
1514,1026777,diesel,11536
1515,1019392,petrol,MISSING
1516,1011217,petrol-electric,12329
1517,1013874,,10240
1518,1005855,,11832
1519,1021051,,11775
1520,991721,,11000
1521,1021319,,10464
1522,1023827,,MISSING
1523,986035,diesel,11786
1524,1006555,,10778
1525,968690,,10832
1526,1009185,,11306
1527,1012956,,11442
1528,1028834,,11675
1529,1003974,,11762
1530,1029301,,12492
1531,1019527,,11626
1532,1027482,diesel,11483
1533,987378,,10685
1534,1019857,,11610
1535,1029135,,10526
1536,978587,diesel,10597
1537,937497,,MISSING
1538,1020768,,11530
1539,1022969,,MISSING
1540,1015645,,11474
1541,1002749,,11846
1542,1022761,,10417
1543,1025747,,11000
1544,876669,petrol-electric,MISSING
1545,982183,diesel,11683
1546,1030245,,10180
1547,996636,,10381
1548,982489,,MISSING
1549,1023649,,10535
1550,1028360,,10314
1551,985591,,11875
1552,1002622,,10381
1553,978301,,10080
1554,1017077,petrol,10862
1555,982278,,MISSING
1556,1020723,,10180
1557,996379,,MISSING
1558,1030677,,11875
1559,1025505,,10207
1560,966107,,MISSING
1561,1024102,,11503
1562,989347,diesel,MISSING
1563,1019276,,10184
1564,1010552,,MISSING
1565,1001713,diesel,10596
1566,991311,petrol-electric,11557
1567,1023889,diesel,MISSING
1568,1024911,,10207
1569,1012815,,12207
1570,1001978,,MISSING
1571,1028850,,10128
1572,1024163,,10750
1573,1026434,,12209
1574,1021367,,11120
1575,1026385,,11306
1576,1024266,,11846
1577,1014289,,MISSING
1578,1017194,,MISSING
1579,1013488,,MISSING
1580,979330,,11832
1581,1004716,,10183
1582,1023049,diesel,11348
1583,1025604,,MISSING
1584,999773,,MISSING
1585,1023372,,10417
1586,1015500,,MISSING
1587,1010559,diesel,MISSING
1588,1020910,,10128
1589,1028268,,10150
1590,1024726,petrol-electric,MISSING
1591,1016019,,11745
1592,1009514,,11610
1593,1002132,,11731
1594,1014420,diesel,12020
1595,957516,diesel,MISSING
1596,1026071,,10526
1597,1022399,,10128
1598,1027367,,10777
1599,989309,,11451
1600,997431,petrol-electric,10876
1601,1024301,,11676
1602,1024313,,11446
1603,1018387,,11816
1604,999384,,12334
1605,1024564,,10778
1606,1021579,,11832
1607,994109,,10656
1608,1019616,,11769
1609,1030671,,11543
1610,1008509,,11650
1611,1024074,,10713
1612,909704,,11272
1613,1011346,petrol,10862
1614,1027343,,10663
1615,1029122,,11262
1616,1020982,,11469
1617,1025066,,11386
1618,1023004,,11321
1619,1030253,,12492
1620,1018007,,10094
1621,1007029,,10180
1622,1011492,,10540
1623,1024504,,10546
1624,1005945,electric,MISSING
1625,1030663,,10180
1626,1026991,,11448
1627,1026263,,10177
1628,1013082,diesel,10862
1629,994273,,MISSING
1630,1018170,,11419
1631,1006346,,MISSING
1632,1016806,,11819
1633,1003446,petrol,MISSING
1634,1024185,,11573
1635,993410,,10725
1636,1027557,,MISSING
1637,999537,petrol-electric,12362
1638,1017826,,MISSING
1639,1003040,,10482
1640,1018381,,10186
1641,1004495,,10501
1642,1025454,,10595
1643,982811,diesel,MISSING
1644,1028008,,11414
1645,1016947,,12209
1646,1025628,,12210
1647,1009631,,11623
1648,1026491,,12323
1649,1024310,,12334
1650,1024593,,11611
1651,1016153,,10180
1652,1018317,petrol-electric,MISSING
1653,1030490,petrol-electric,12486
1654,1024219,,MISSING
1655,1010262,,10365
1656,965721,,11262
1657,1021135,,MISSING
1658,1023061,,10417
1659,1015905,diesel,10596
1660,1013388,,11306
1661,1027740,,10128
1662,981874,,11751
1663,945905,diesel,MISSING
1664,1025518,diesel,MISSING
1665,1015190,,11806
1666,1028367,,10180
1667,1026892,,MISSING
1668,1019608,,MISSING
1669,1024582,,10282
1670,1013683,,11610
1671,1030312,,12334
1672,1024889,,MISSING
1673,1026963,,11578
1674,1008943,,MISSING
1675,1019856,,11875
1676,1025272,,10128
1677,1024092,,11578
1678,1029788,,11663
1679,1025962,,11386
1680,1014695,petrol,MISSING
1681,1030465,petrol-electric,MISSING
1682,1000479,,MISSING
1683,1025570,diesel,11572
1684,1001668,diesel,10862
1685,1028878,,10128
1686,1023997,,10390
1687,1030963,,10128
1688,1029722,,11832
1689,1015810,diesel,11636
1690,957612,diesel,11786
1691,1015619,,12374
1692,1017768,diesel,12694
1693,1014041,,11015
1694,1029233,,11579
1695,1030925,,10356
1696,1024732,,12334
1697,1030588,,10547
1698,1024592,diesel,11536
1699,1028721,diesel,10862
1700,1024149,,10482
1701,1028282,,MISSING
1702,1029093,,12334
1703,1026366,,10652
1704,1014872,,11652
1705,1029628,,10652
1706,1021558,petrol-electric,12212
1707,1026536,,11386
1708,1002574,,10005
1709,1010051,,12049
1710,1022708,,12032
1711,1027264,,MISSING
1712,1026123,,11543
1713,1004203,,10180
1714,1028328,diesel,MISSING
1715,1014044,,11419
1716,1010626,,10282
1717,1020251,,11573
1718,997557,,11745
1719,1024061,,11503
1720,1008350,petrol-electric,11787
1721,798928,diesel,MISSING
1722,988981,,11578
1723,1017543,,11553
1724,993419,diesel,MISSING
1725,1022630,,10356
1726,1030745,,12255
1727,1009193,,MISSING
1728,1018617,,11113
1729,1019026,petrol-electric,12189
1730,1007714,,10286
1731,1025527,,11015
1732,1026802,diesel,11755
1733,1028976,,10358
1734,1000174,,11874
1735,1022634,,10832
1736,1029572,diesel,12758
1737,1021170,,11442
1738,1014734,,10540
1739,1021006,,10503
1740,1005990,,10503
1741,1013768,,11435
1742,743986,,10540
1743,997266,,11531
1744,995590,,11078
1745,1020383,,11341
1746,960600,,10511
1747,1005306,,10685
1748,1014939,petrol-electric,12003
1749,1029091,,10264
1750,983706,diesel,11536
1751,1015355,,11745
1752,1023873,petrol-electric,MISSING
1753,1023042,,11543
1754,958749,,MISSING
1755,1024611,,MISSING
1756,1011847,diesel,MISSING
1757,1022615,,MISSING
1758,1001586,,MISSING
1759,979003,,MISSING
1760,1023812,,MISSING
1761,1017454,,MISSING
1762,1022721,,11386
1763,1018280,,10417
1764,1025643,,11832
1765,989060,,11846
1766,1025717,,11530
1767,1022858,petrol,10862
1768,1014965,,MISSING
1769,1024549,,10397
1770,937580,,MISSING
1771,1020421,,10526
1772,1020788,,10764
1773,1004703,,12334
1774,1024325,,10083
1775,1030605,,10464
1776,1028903,,10417
1777,1027616,,10397
1778,957561,petrol-electric,MISSING
1779,1013210,,10282
1780,1021925,,11811
1781,1014630,diesel,11725
1782,1021207,,10526
1783,1026887,,MISSING
1784,995998,petrol-electric,11829
1785,1028884,,10685
1786,983353,diesel,10517
1787,1031185,,11321
1788,1030916,petrol,10862
1789,1020781,,11448
1790,1021721,diesel,10862
1791,1020139,diesel,11536
1792,1021900,diesel,11319
1793,1024756,,10931
1794,1029890,diesel,MISSING
1795,1025760,,11315
1796,994951,,11531
1797,1016136,,11740
1798,1026308,,10572
1799,1018873,petrol-electric,11571
1800,1029073,,10001
1801,1014020,,11294
1802,993390,,11262
1803,1026883,,11662
1804,1012378,diesel,11725
1805,1027687,,MISSING
1806,947835,,10566
1807,1012405,,10005
1808,1025363,,11464
1809,990788,diesel,12310
1810,1021686,,11069
1811,1019906,,11745
1812,1029265,,12343
1813,946934,petrol-electric,10876
1814,999829,,12020
1815,988426,,10097
1816,1024820,,12412
1817,1028712,,11000
1818,1023062,,11578
1819,978984,,10769
1820,1017180,,MISSING
1821,1017974,,11816
1822,1029904,petrol,MISSING
1823,938577,diesel,MISSING
1824,968981,,10847
1825,1009693,,MISSING
1826,1024258,,11195
1827,1002065,,10417
1828,1021956,,MISSING
1829,1013484,,11531
1830,997342,,MISSING
1831,1028666,,11349
1832,969792,diesel,11725
1833,995866,,11451
1834,1027327,petrol-electric,11557
1835,1015974,,MISSING
1836,997928,,10365
1837,1027917,,12364
1838,1023701,,MISSING
1839,1030211,,10207
1840,1018557,petrol-electric,MISSING
1841,1016201,,11055
1842,1012638,,MISSING
1843,1030526,,11491
1844,1028900,,11507
1845,1020728,,11735
1846,1023824,,12334
1847,1029026,,11531
1848,1011187,,MISSING
1849,1013412,,10777
1850,1028271,,10526
1851,988995,,MISSING
1852,993086,diesel,10994
1853,1024358,petrol,12859
1854,1027466,,11705
1855,1030243,,10180
1856,1017922,,11610
1857,1007321,diesel,11392
1858,1025338,,12412
1859,1014855,petrol-electric,12003
1860,1020434,diesel,10596
1861,1011356,,11643
1862,971382,,11721
1863,1029889,,10777
1864,1001765,,MISSING
1865,1020390,,MISSING
1866,1011280,,10750
1867,1013157,,10595
1868,1009839,,11875
1869,1023927,diesel,11755
1870,999849,diesel,10862
1871,1022675,,11083
1872,994871,,MISSING
1873,983660,,10700
1874,998942,,11832
1875,1026468,,11435
1876,987715,,11491
1877,1021348,,MISSING
1878,1020952,,11447
1879,992701,diesel,11725
1880,971519,diesel,10862
1881,365241,,MISSING
1882,1028922,petrol-electric,MISSING
1883,999298,,10385
1884,1017394,,11531
1885,995107,,11272
1886,1011756,,11447
1887,1002522,,MISSING
1888,1028318,,11474
1889,1029570,,11491
1890,1020283,,10464
1891,1012180,,11530
1892,1015441,,12395
1893,987265,,MISSING
1894,1025420,,10464
1895,1030529,,11503
1896,943532,,10128
1897,983953,,11446
1898,982340,,10778
1899,1002211,,11875
1900,989643,,10685
1901,1019012,,MISSING
1902,1027530,,11643
1903,1013687,,11543
1904,1011646,,10777
1905,1013626,,MISSING
1906,1018972,,10385
1907,1007993,,MISSING
1908,1028361,,10390
1909,1008249,,12180
1910,1026704,,11035
1911,1028741,,10685
1912,981741,,11530
1913,1018986,,11349
1914,1029876,,11321
1915,1030680,diesel,11636
1916,1025566,,10753
1917,1031047,,10207
1918,1024045,,10732
1919,1027775,petrol,12344
1920,985394,,MISSING
1921,1025496,,10128
1922,1002927,,11531
1923,1027573,,10080
1924,1030050,,10732
1925,1019039,,MISSING
1926,986763,,11611
1927,1003437,,11531
1928,1005813,,MISSING
1929,998686,diesel,11825
1930,1017141,,MISSING
1931,1002400,petrol-electric,11571
1932,1013110,diesel,11319
1933,985795,diesel,MISSING
1934,1014203,,10482
1935,1030823,,10007
1936,978804,,11622
1937,1024737,,MISSING
1938,1023784,petrol-electric,MISSING
1939,1028473,,11260
1940,1021411,,MISSING
1941,1001149,,MISSING
1942,1003866,,11435
1943,1028645,petrol-electric,MISSING
1944,1016771,,12602
1945,1026877,,12232
1946,1026567,,10273
1947,1023829,diesel,11755
1948,1026254,diesel,11683
1949,1004282,diesel,11536
1950,1030355,,11503
1951,1005553,,11491
1952,1012877,,MISSING
1953,1029923,,10381
1954,1003383,,11503
1955,1015802,,11822
1956,1013989,petrol,11795
1957,1021598,,12264
1958,1026573,,10007
1959,1022511,petrol-electric,12008
1960,1008270,,10710
1961,1018872,,11811
1962,1026331,petrol-electric,12508
1963,1024362,,11735
1964,1006939,,11623
1965,1005251,diesel,MISSING
1966,1017870,,11466
1967,1030022,diesel,11536
1968,1026372,diesel,MISSING
1969,1020505,,11137
1970,1024488,,10128
1971,1010441,,11643
1972,1013969,,11721
1973,979636,,11643
1974,966637,,MISSING
1975,1026764,,10595
1976,1027881,diesel,11778
1977,1018966,,11000
1978,1021022,,MISSING
1979,999869,,11435
1980,1004731,,10782
1981,1017000,,MISSING
1982,1028935,,MISSING
1983,973680,diesel,MISSING
1984,1009323,,11735
1985,1027607,,11745
1986,1012051,,MISSING
1987,1008180,,MISSING
1988,991510,,11386
1989,999100,,10207
1990,990354,diesel,MISSING
1991,1008551,electric,MISSING
1992,981155,,10132
1993,1015148,,MISSING
1994,1027185,,11882
1995,1026659,,10339
1996,1013638,,11435
1997,1030134,,11341
1998,993297,,10381
1999,1024952,,11745
2000,1022578,petrol,MISSING
2001,1020378,,12334
2002,975946,,12395
2003,1006390,,10180
2004,1009745,,11872
2005,1014512,,11435
2006,1019202,,11448
2007,1018297,,11761
2008,1014230,,12700
2009,1023072,,11448
2010,1028043,,MISSING
2011,1030103,,11740
2012,1027661,,11806
2013,1029853,,11578
2014,1017404,petrol,11005
2015,1008735,,11643
2016,1007447,,12032
2017,1022863,petrol-electric,11557
2018,1001122,,MISSING
2019,972019,diesel,MISSING
2020,1020892,,10858
2021,1018148,,11846
2022,1018603,,12264
2023,1018248,,10782
2024,973176,,10832
2025,1026993,,11530
2026,996342,,11464
2027,1019382,,MISSING
2028,1029097,,MISSING
2029,1005186,,MISSING
2030,1022068,,MISSING
2031,1029891,petrol-electric,MISSING
2032,973079,,10381
2033,1029309,,10356
2034,989512,,MISSING
2035,1020051,,MISSING
2036,1002083,,11341
2037,1020174,,10147
2038,1016462,diesel,11794
2039,1024012,,11740
2040,1002783,,10935
2041,1020750,,11551
2042,1007970,,11125
2043,1027611,,10080
2044,994348,,11656
2045,1010024,,10526
2046,1026091,,11032
2047,1014882,diesel,11786
2048,1024579,,10860
2049,1020190,,11531
2050,1021257,,11272
2051,987085,diesel,MISSING
2052,1026954,,11578
2053,925356,,10551
2054,1019881,diesel,MISSING
2055,1020522,,10360
2056,1001951,,11076
2057,1010834,,MISSING
2058,1016769,,10080
2059,1011373,,11322
2060,1006585,petrol-electric,12003
2061,1028611,,10296
2062,1011781,,11466
2063,1000063,,10180
2064,1027964,,11775
2065,977698,,MISSING
2066,1017063,,11321
2067,1029536,,MISSING
2068,1008265,petrol-electric,MISSING
2069,1004793,,11263
2070,991397,,11386
2071,1021773,petrol,MISSING
2072,1004095,,11639
2073,1029745,diesel,10596
2074,1026546,,11846
2075,993985,diesel,11825
2076,994240,,11103
2077,1021027,,10028
2078,1022554,diesel,11536
2079,985142,,10524
2080,1028398,,11875
2081,974549,,10417
2082,1027849,,11846
2083,1003199,diesel,MISSING
2084,975233,petrol-electric,11752
2085,927684,,MISSING
2086,1004440,,12323
2087,1026449,,MISSING
2088,1008910,,12033
2089,1027033,diesel,10862
2090,1025232,,11775
